BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,MONTANA,30,2020,December,Drought
202012,8,0,202012,MONTANA,30,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202008,1,0,202008,GUAM,98,2020,August,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202008,1,0,202008,GUAM,98,2020,August,Drought
202011,1,0,202011,UTAH,49,2020,November,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202006,1,0,202006,TEXAS,48,2020,June,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,UTAH,49,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202006,1,0,202006,TEXAS,48,2020,June,Drought
202006,2,0,202006,TEXAS,48,2020,June,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202006,2,0,202006,TEXAS,48,2020,June,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,OKLAHOMA,40,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,MINNESOTA,27,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202008,25,0,202008,NEBRASKA,31,2020,August,Drought
202008,25,0,202008,NEBRASKA,31,2020,August,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202011,10,200,202011,HAWAII,15,2020,November,Drought
202011,3,200,202011,HAWAII,15,2020,November,Drought
202011,1,0,202011,HAWAII,15,2020,November,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202008,1,0,202008,GUAM,98,2020,August,Drought
202008,1,0,202008,GUAM,98,2020,August,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,13,0,202010,TEXAS,48,2020,October,Drought
202010,20,0,202010,TEXAS,48,2020,October,Drought
202010,20,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW YORK,36,2020,October,Drought
202010,1,0,202010,NEW YORK,36,2020,October,Drought
202010,1,0,202010,NEW YORK,36,2020,October,Drought
202010,20,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,6,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,CONNECTICUT,9,2020,October,Drought
202010,1,0,202010,CONNECTICUT,9,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,MINNESOTA,27,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,6,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,MINNESOTA,27,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,13,0,202010,TEXAS,48,2020,October,Drought
202010,13,0,202010,TEXAS,48,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,6,700,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MONTANA,30,2020,October,Drought
202010,1,0,202010,MONTANA,30,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,20,0,202010,TEXAS,48,2020,October,Drought
202010,6,900,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MONTANA,30,2020,October,Drought
202010,1,0,202010,MONTANA,30,2020,October,Drought
202010,20,0,202010,MONTANA,30,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,6,900,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,CALIFORNIA,6,2020,October,Drought
202010,1,0,202010,CALIFORNIA,6,2020,October,Drought
202010,1,0,202010,CALIFORNIA,6,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,GUAM,98,2020,October,Drought
202010,6,900,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,CALIFORNIA,6,2020,October,Drought
202010,1,0,202010,CALIFORNIA,6,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,GUAM,98,2020,October,Drought
202010,6,900,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MONTANA,30,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,PENNSYLVANIA,42,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,OKLAHOMA,40,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,OKLAHOMA,40,2020,October,Drought
202010,1,0,202010,OKLAHOMA,40,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,20,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,SOUTH DAKOTA,46,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,6,0,202010,NEBRASKA,31,2020,October,Drought
202010,20,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,MAINE,23,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,IOWA,19,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,HAWAII,15,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,NEW MEXICO,35,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,TEXAS,48,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,NEBRASKA,31,2020,October,Drought
202010,1,0,202010,MISSOURI,29,2020,October,Drought
202010,1,0,202010,ARIZONA,4,2020,October,Drought
202010,1,0,202010,NEW HAMPSHIRE,33,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
